Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),2_Metre_Cig_Noktasi_Sicakligi(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Umraniye,18403,41.029444,29.138333,2024-11-22 00:00:00,0,8.59,8.59,999,2
Umraniye,18403,41.029444,29.138333,2024-11-22 01:00:00,0,7.95,7.95,998,3
Umraniye,18403,41.029444,29.138333,2024-11-22 02:00:00,0,7.72,7.72,997,4
Umraniye,18403,41.029444,29.138333,2024-11-22 03:00:00,0,7.44,7.44,997,3
Umraniye,18403,41.029444,29.138333,2024-11-22 04:00:00,0,7.34,7.34,997,2
Umraniye,18403,41.029444,29.138333,2024-11-22 05:00:00,0,7.21,7.21,997,2
Umraniye,18403,41.029444,29.138333,2024-11-22 06:00:00,0,7.87,7.87,997,2
Umraniye,18403,41.029444,29.138333,2024-11-22 07:00:00,0,9.84,9.84,997,1
Umraniye,18403,41.029444,29.138333,2024-11-22 08:00:00,0,12.51,12.51,997,2
Umraniye,18403,41.029444,29.138333,2024-11-22 09:00:00,0,13.93,13.93,997,2
Umraniye,18403,41.029444,29.138333,2024-11-22 10:00:00,0,15.27,15.27,996,3
Umraniye,18403,41.029444,29.138333,2024-11-22 11:00:00,0,16.2,16.2,995,4
Umraniye,18403,41.029444,29.138333,2024-11-22 12:00:00,0,17.5,17.5,995,6
Umraniye,18403,41.029444,29.138333,2024-11-22 13:00:00,0,18.28,18.28,994,6
Umraniye,18403,41.029444,29.138333,2024-11-22 14:00:00,0,18.07,18.07,994,6
Umraniye,18403,41.029444,29.138333,2024-11-22 15:00:00,0,17.93,17.93,993,6
Umraniye,18403,41.029444,29.138333,2024-11-22 16:00:00,0,17.74,17.74,993,7
Umraniye,18403,41.029444,29.138333,2024-11-22 17:00:00,0,17.53,17.53,993,8
Umraniye,18403,41.029444,29.138333,2024-11-22 18:00:00,0,17.55,17.55,993,9
Umraniye,18403,41.029444,29.138333,2024-11-22 19:00:00,0,16.88,16.88,993,7
Umraniye,18403,41.029444,29.138333,2024-11-22 20:00:00,0,17.32,17.32,992,7
Umraniye,18403,41.029444,29.138333,2024-11-22 21:00:00,0,17.07,17.07,993,7
Umraniye,18403,41.029444,29.138333,2024-11-22 22:00:00,0,17.58,17.58,992,7
Umraniye,18403,41.029444,29.138333,2024-11-22 23:00:00,0,17.6,17.6,991,8
Umraniye,18403,41.029444,29.138333,2024-11-23 00:00:00,0,18.1,18.1,991,9
Umraniye,18403,41.029444,29.138333,2024-11-23 01:00:00,0,18.39,18.39,991,10
Umraniye,18403,41.029444,29.138333,2024-11-23 02:00:00,0,18.13,18.13,991,8
Umraniye,18403,41.029444,29.138333,2024-11-23 03:00:00,0,17.77,17.77,991,7
Umraniye,18403,41.029444,29.138333,2024-11-23 04:00:00,0,17.89,17.89,991,9
Umraniye,18403,41.029444,29.138333,2024-11-23 05:00:00,0,17.76,17.76,991,8
Umraniye,18403,41.029444,29.138333,2024-11-23 06:00:00,1,17.88,17.88,992,9
Umraniye,18403,41.029444,29.138333,2024-11-23 07:00:00,10,8.35,8.35,995,9
Umraniye,18403,41.029444,29.138333,2024-11-23 08:00:00,13,6.04,6.04,996,10
Umraniye,18403,41.029444,29.138333,2024-11-23 09:00:00,10,3.2,3.2,999,10
Umraniye,18403,41.029444,29.138333,2024-11-23 10:00:00,5,1.77,1.77,1000,8
Umraniye,18403,41.029444,29.138333,2024-11-23 11:00:00,3,2.01,2.01,1002,6
Umraniye,18403,41.029444,29.138333,2024-11-23 12:00:00,2,2.74,2.74,1003,4
Umraniye,18403,41.029444,29.138333,2024-11-23 13:00:00,1,2.19,2.19,1004,1
Umraniye,18403,41.029444,29.138333,2024-11-23 14:00:00,1,3.26,3.26,1005,2
Umraniye,18403,41.029444,29.138333,2024-11-23 15:00:00,0,4.31,4.31,1005,3
Umraniye,18403,41.029444,29.138333,2024-11-23 16:00:00,0,5.54,5.54,1006,3
Umraniye,18403,41.029444,29.138333,2024-11-23 17:00:00,0,5.41,5.41,1008,3
Umraniye,18403,41.029444,29.138333,2024-11-23 18:00:00,0,5.01,5.01,1008,5
Umraniye,18403,41.029444,29.138333,2024-11-23 19:00:00,0,4.38,4.38,1009,4
Umraniye,18403,41.029444,29.138333,2024-11-23 20:00:00,0,4.18,4.18,1009,4
Umraniye,18403,41.029444,29.138333,2024-11-23 21:00:00,0,4.3,4.3,1010,3
Umraniye,18403,41.029444,29.138333,2024-11-23 22:00:00,4,3.81,3.81,1011,4
Umraniye,18403,41.029444,29.138333,2024-11-23 23:00:00,0,2.91,2.91,1012,3
Umraniye,18403,41.029444,29.138333,2024-11-24 00:00:00,0,5.05,5.05,1013,3
Umraniye,18403,41.029444,29.138333,2024-11-24 01:00:00,0,4.91,4.91,1013,5
Umraniye,18403,41.029444,29.138333,2024-11-24 02:00:00,0,4.86,4.86,1014,5
Umraniye,18403,41.029444,29.138333,2024-11-24 03:00:00,0,4.7,4.7,1015,5
Umraniye,18403,41.029444,29.138333,2024-11-24 04:00:00,0,5.2,5.2,1015,4
Umraniye,18403,41.029444,29.138333,2024-11-24 05:00:00,0,4.95,4.95,1016,4
Umraniye,18403,41.029444,29.138333,2024-11-24 06:00:00,0,5.68,5.68,1016,4
Umraniye,18403,41.029444,29.138333,2024-11-24 07:00:00,0,6.46,6.46,1016,5
Umraniye,18403,41.029444,29.138333,2024-11-24 08:00:00,0,7.02,7.02,1016,6
Umraniye,18403,41.029444,29.138333,2024-11-24 09:00:00,0,7.36,7.36,1017,6
Umraniye,18403,41.029444,29.138333,2024-11-24 10:00:00,0,7.48,7.48,1016,6
Umraniye,18403,41.029444,29.138333,2024-11-24 11:00:00,0,7.46,7.46,1016,6
Umraniye,18403,41.029444,29.138333,2024-11-24 12:00:00,0,7.42,7.42,1016,5
Umraniye,18403,41.029444,29.138333,2024-11-24 13:00:00,0,7.15,7.15,1016,5
Umraniye,18403,41.029444,29.138333,2024-11-24 14:00:00,0,6.61,6.61,1016,4
Umraniye,18403,41.029444,29.138333,2024-11-24 15:00:00,0,5.92,5.92,1016,3
Umraniye,18403,41.029444,29.138333,2024-11-24 16:00:00,0,5.62,5.62,1016,3
Umraniye,18403,41.029444,29.138333,2024-11-24 17:00:00,0,5.5,5.5,1015,3
Umraniye,18403,41.029444,29.138333,2024-11-24 18:00:00,0,5.28,5.28,1015,3
Umraniye,18403,41.029444,29.138333,2024-11-24 19:00:00,0,5.15,5.15,1015,2
Umraniye,18403,41.029444,29.138333,2024-11-24 20:00:00,0,4.9,4.9,1015,2
Umraniye,18403,41.029444,29.138333,2024-11-24 21:00:00,0,4.65,4.65,1014,2
Umraniye,18403,41.029444,29.138333,2024-11-24 22:00:00,0,4.33,4.33,1014,2
Umraniye,18403,41.029444,29.138333,2024-11-24 23:00:00,0,3.55,3.55,1014,1
