Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Goztepe,17813,40.979451,29.057147,2024-11-22 00:00:00,0,9.48,1010,3
Goztepe,17813,40.979451,29.057147,2024-11-22 01:00:00,0,8.72,1010,2
Goztepe,17813,40.979451,29.057147,2024-11-22 02:00:00,0,8.53,1009,2
Goztepe,17813,40.979451,29.057147,2024-11-22 03:00:00,0,8.35,1008,2
Goztepe,17813,40.979451,29.057147,2024-11-22 04:00:00,0,8.02,1008,2
Goztepe,17813,40.979451,29.057147,2024-11-22 05:00:00,0,8.16,1009,1
Goztepe,17813,40.979451,29.057147,2024-11-22 06:00:00,0,9.19,1009,1
Goztepe,17813,40.979451,29.057147,2024-11-22 07:00:00,0,11.31,1009,2
Goztepe,17813,40.979451,29.057147,2024-11-22 08:00:00,0,12.44,1009,2
Goztepe,17813,40.979451,29.057147,2024-11-22 09:00:00,0,13.53,1008,2
Goztepe,17813,40.979451,29.057147,2024-11-22 10:00:00,0,14.38,1008,2
Goztepe,17813,40.979451,29.057147,2024-11-22 11:00:00,0,15.03,1007,2
Goztepe,17813,40.979451,29.057147,2024-11-22 12:00:00,0,16.01,1006,3
Goztepe,17813,40.979451,29.057147,2024-11-22 13:00:00,0,16.6,1006,4
Goztepe,17813,40.979451,29.057147,2024-11-22 14:00:00,0,16.34,1005,4
Goztepe,17813,40.979451,29.057147,2024-11-22 15:00:00,0,16.83,1005,5
Goztepe,17813,40.979451,29.057147,2024-11-22 16:00:00,0,16.32,1004,5
Goztepe,17813,40.979451,29.057147,2024-11-22 17:00:00,0,16.6,1005,6
Goztepe,17813,40.979451,29.057147,2024-11-22 18:00:00,0,16.94,1004,7
Goztepe,17813,40.979451,29.057147,2024-11-22 19:00:00,0,16.58,1004,6
Goztepe,17813,40.979451,29.057147,2024-11-22 20:00:00,0,15.37,1004,4
