Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Uskudar,18404,41.032778,29.046389,2024-11-22 00:00:00,0,9.14,1006,3
Uskudar,18404,41.032778,29.046389,2024-11-22 01:00:00,0,8.45,1006,2
Uskudar,18404,41.032778,29.046389,2024-11-22 02:00:00,0,8.4,1005,3
Uskudar,18404,41.032778,29.046389,2024-11-22 03:00:00,0,8.32,1005,2
Uskudar,18404,41.032778,29.046389,2024-11-22 04:00:00,0,7.61,1005,1
Uskudar,18404,41.032778,29.046389,2024-11-22 05:00:00,0,7.98,1005,2
Uskudar,18404,41.032778,29.046389,2024-11-22 06:00:00,0,9.46,1005,2
Uskudar,18404,41.032778,29.046389,2024-11-22 07:00:00,0,11.55,1005,3
Uskudar,18404,41.032778,29.046389,2024-11-22 08:00:00,0,12.77,1005,3
Uskudar,18404,41.032778,29.046389,2024-11-22 09:00:00,0,14.12,1004,3
Uskudar,18404,41.032778,29.046389,2024-11-22 10:00:00,0,15.38,1004,3
Uskudar,18404,41.032778,29.046389,2024-11-22 11:00:00,0,16.47,1003,4
Uskudar,18404,41.032778,29.046389,2024-11-22 12:00:00,0,17.37,1002,5
Uskudar,18404,41.032778,29.046389,2024-11-22 13:00:00,0,17.63,1002,5
Uskudar,18404,41.032778,29.046389,2024-11-22 14:00:00,0,17.93,1001,6
Uskudar,18404,41.032778,29.046389,2024-11-22 15:00:00,0,19.01,1001,9
Uskudar,18404,41.032778,29.046389,2024-11-22 16:00:00,0,18.24,1000,8
Uskudar,18404,41.032778,29.046389,2024-11-22 17:00:00,0,17.96,1001,9
Uskudar,18404,41.032778,29.046389,2024-11-22 18:00:00,0,17.69,1001,8
Uskudar,18404,41.032778,29.046389,2024-11-22 19:00:00,0,17.59,1000,8
Uskudar,18404,41.032778,29.046389,2024-11-22 20:00:00,0,17.37,1000,7
Uskudar,18404,41.032778,29.046389,2024-11-22 21:00:00,0,17.63,1000,7
Uskudar,18404,41.032778,29.046389,2024-11-22 22:00:00,0,17.81,999,8
Uskudar,18404,41.032778,29.046389,2024-11-22 23:00:00,0,17.9,999,9
Uskudar,18404,41.032778,29.046389,2024-11-23 00:00:00,0,18.36,998,10
Uskudar,18404,41.032778,29.046389,2024-11-23 01:00:00,0,18.36,998,9
Uskudar,18404,41.032778,29.046389,2024-11-23 02:00:00,0,18.28,998,8
Uskudar,18404,41.032778,29.046389,2024-11-23 03:00:00,0,18.06,998,8
Uskudar,18404,41.032778,29.046389,2024-11-23 04:00:00,0,17.5,999,6
Uskudar,18404,41.032778,29.046389,2024-11-23 05:00:00,0,17.67,998,7
Uskudar,18404,41.032778,29.046389,2024-11-23 06:00:00,5,18.07,999,8
Uskudar,18404,41.032778,29.046389,2024-11-23 07:00:00,8,8.03,1003,8
Uskudar,18404,41.032778,29.046389,2024-11-23 08:00:00,9,6.25,1004,11
Uskudar,18404,41.032778,29.046389,2024-11-23 09:00:00,6,4.78,1006,10
Uskudar,18404,41.032778,29.046389,2024-11-23 10:00:00,4,3.15,1007,8
Uskudar,18404,41.032778,29.046389,2024-11-23 11:00:00,2,3.8,1010,5
Uskudar,18404,41.032778,29.046389,2024-11-23 12:00:00,1,4.02,1011,2
Uskudar,18404,41.032778,29.046389,2024-11-23 13:00:00,1,4.59,1011,1
Uskudar,18404,41.032778,29.046389,2024-11-23 14:00:00,0,5.11,1013,2
Uskudar,18404,41.032778,29.046389,2024-11-23 15:00:00,0,6.24,1013,2
Uskudar,18404,41.032778,29.046389,2024-11-23 16:00:00,0,6.58,1014,4
Uskudar,18404,41.032778,29.046389,2024-11-23 17:00:00,0,6.39,1015,4
Uskudar,18404,41.032778,29.046389,2024-11-23 18:00:00,0,5.78,1016,4
Uskudar,18404,41.032778,29.046389,2024-11-23 19:00:00,0,5.88,1016,4
Uskudar,18404,41.032778,29.046389,2024-11-23 20:00:00,1,5.77,1017,5
Uskudar,18404,41.032778,29.046389,2024-11-23 21:00:00,1,6.57,1018,5
Uskudar,18404,41.032778,29.046389,2024-11-23 22:00:00,1,4.76,1019,6
Uskudar,18404,41.032778,29.046389,2024-11-23 23:00:00,0,5.86,1020,4
Uskudar,18404,41.032778,29.046389,2024-11-24 00:00:00,0,5.64,1021,4
Uskudar,18404,41.032778,29.046389,2024-11-24 01:00:00,0,5.87,1021,5
Uskudar,18404,41.032778,29.046389,2024-11-24 02:00:00,0,5.82,1022,5
Uskudar,18404,41.032778,29.046389,2024-11-24 03:00:00,0,6.14,1023,5
Uskudar,18404,41.032778,29.046389,2024-11-24 04:00:00,0,5.69,1023,4
Uskudar,18404,41.032778,29.046389,2024-11-24 05:00:00,0,5.84,1024,4
Uskudar,18404,41.032778,29.046389,2024-11-24 06:00:00,0,6.38,1025,4
Uskudar,18404,41.032778,29.046389,2024-11-24 07:00:00,0,7.24,1025,6
Uskudar,18404,41.032778,29.046389,2024-11-24 08:00:00,0,7.75,1025,6
Uskudar,18404,41.032778,29.046389,2024-11-24 09:00:00,1,7.84,1025,7
Uskudar,18404,41.032778,29.046389,2024-11-24 10:00:00,0,7.89,1025,7
Uskudar,18404,41.032778,29.046389,2024-11-24 11:00:00,0,8.02,1024,7
Uskudar,18404,41.032778,29.046389,2024-11-24 12:00:00,0,8.08,1024,6
